wavelength flux err_flux
(5646.99657055262,) (1.418867848149092,) (0.14188678481490918,)
(5649.28386880859,) (1.9220730491425808,) (0.19220730491425808,)
(5651.57134083894,) (1.8660099126179586,) (0.18660099126179586,)
(5653.85898654626,) (1.9085422882663337,) (0.19085422882663336,)
(5656.1468058331,) (1.8841468776473838,) (0.18841468776473838,)
(5658.43479860193,) (2.2146828810597072,) (0.22146828810597072,)
(5660.72296475515,) (2.0275308742783578,) (0.20275308742783577,)
(5663.01130419509,) (1.868206087842421,) (0.1868206087842421,)
(5665.29981682402,) (2.0439153827939336,) (0.20439153827939335,)
(5667.58850254414,) (2.2787721880528795,) (0.22787721880528794,)
(5669.87736125758,) (2.162742593077322,) (0.2162742593077322,)
(5672.16639286641,) (1.8524699563498745,) (0.18524699563498745,)
(5674.45559727261,) (2.147505233628031,) (0.2147505233628031,)
(5676.74497437811,) (2.207733131764418,) (0.22077331317644183,)
(5679.03452408478,) (1.8577085344290096,) (0.18577085344290095,)
(5681.32424629441,) (2.527220114570387,) (0.2527220114570387,)
(5683.61414090871,) (2.2344677137202087,) (0.22344677137202087,)
(5685.90420782934,) (1.997323314641438,) (0.1997323314641438,)
(5688.1944469579,) (2.582783226780669,) (0.2582783226780669,)
(5690.48485819589,) (2.062893077556665,) (0.2062893077556665,)
(5692.77544144478,) (2.369293175019505,) (0.2369293175019505,)
(5695.06619660594,) (2.4872933170781693,) (0.24872933170781691,)
(5697.35712358069,) (1.867791602544838,) (0.1867791602544838,)
(5699.64822227027,) (2.107938641841818,) (0.21079386418418178,)
(5701.93949257588,) (2.327020145669668,) (0.2327020145669668,)
(5704.23093439861,) (2.481843774792989,) (0.2481843774792989,)
(5706.52254763951,) (2.4099044489095762,) (0.2409904448909576,)
(5708.81433219957,) (2.5930644500418563,) (0.25930644500418565,)
(5711.10628797968,) (2.1725400708023694,) (0.21725400708023695,)
(5713.39841488068,) (2.3931573961258237,) (0.23931573961258237,)
(5715.69071280335,) (2.5791618478499703,) (0.257916184784997,)
(5717.9831816484,) (2.613185353533871,) (0.2613185353533871,)
(5720.27582131645,) (2.6559790252261384,) (0.26559790252261384,)
(5722.56863170808,) (2.5026824027004153,) (0.2502682402700415,)
(5724.86161272379,) (2.733518598313461,) (0.27335185983134613,)
(5727.15476426401,) (2.7303895372431035,) (0.27303895372431036,)
(5729.4480862291,) (2.3120135982697034,) (0.23120135982697035,)
(5731.74157851937,) (2.590716726824772,) (0.2590716726824772,)
(5734.03524103502,) (2.2856603998923966,) (0.22856603998923966,)
(5736.32907367625,) (2.8324674566548955,) (0.2832467456654896,)
(5738.62307634312,) (2.7280646417584666,) (0.27280646417584664,)
(5740.91724893567,) (2.6238048657975535,) (0.2623804865797553,)
(5743.21159135385,) (2.519733348836271,) (0.2519733348836271,)
(5745.50610349756,) (2.415805257983665,) (0.24158052579836647,)
(5747.80078526661,) (2.612809067429408,) (0.2612809067429408,)
(5750.09563656076,) (2.809639886649355,) (0.2809639886649355,)
(5752.39065727969,) (2.5868484630138284,) (0.25868484630138283,)
(5754.68584732302,) (2.9994400719534577,) (0.29994400719534575,)
(5756.98120659029,) (2.892285931832669,) (0.2892285931832669,)
(5759.276734981,) (3.008672109096908,) (0.3008672109096908,)
(5761.57243239455,) (2.7252410831059954,) (0.27252410831059953,)
(5763.86829873029,) (2.9588604686759252,) (0.2958860468675925,)
(5766.16433388749,) (3.022821336203877,) (0.3022821336203877,)
(5768.46053776537,) (2.4969640320888216,) (0.24969640320888215,)
(5770.75691026307,) (2.7450431259376296,) (0.27450431259376296,)
(5773.05345127965,) (2.7225116026293805,) (0.27225116026293805,)
(5775.35016071414,) (3.18145641327427,) (0.318145641327427,)
(5777.64703846546,) (3.4169106975817187,) (0.3416910697581719,)
(5779.94408443248,) (2.72004435402027,) (0.272004435402027,)
(5782.24129851401,) (2.703107425711637,) (0.2703107425711637,)
(5784.53868060878,) (2.5973702161782084,) (0.25973702161782086,)
(5786.83623061546,) (3.083310234080159,) (0.3083310234080159,)
(5789.13394843264,) (3.0097813692850264,) (0.3009781369285026,)
(5791.43183395885,) (2.9273717571302025,) (0.29273717571302027,)
(5793.72988709257,) (3.0064943127438335,) (0.30064943127438337,)
(5796.02810773217,) (3.163539645607715,) (0.3163539645607715,)
(5798.32649577599,) (3.031395155939776,) (0.3031395155939776,)
(5800.6250511223,) (2.7397451212899284,) (0.2739745121289928,)
(5802.92377366926,) (3.0736835238061877,) (0.30736835238061877,)
(5805.22266331502,) (2.7456862485294296,) (0.274568624852943,)
(5807.52171995762,) (3.1996754473783033,) (0.31996754473783035,)
(5809.82094349505,) (2.909784600357304,) (0.2909784600357304,)
(5812.12033382523,) (2.9979527326382303,) (0.29979527326382305,)
(5814.41989084602,) (3.12218955962476,) (0.312218955962476,)
(5816.71961445518,) (2.7540795046803654,) (0.27540795046803657,)
(5819.01950455045,) (2.5384269810372966,) (0.25384269810372967,)
(5821.31956102946,) (2.8838206306143968,) (0.28838206306143965,)
(5823.6197837898,) (2.774017562775159,) (0.2774017562775159,)
(5825.92017272897,) (3.0432267892464444,) (0.30432267892464443,)
(5828.22072774442,) (3.0155312289747487,) (0.3015531228974749,)
(5830.52144873353,) (2.7751017677254697,) (0.27751017677254697,)
(5832.8223355936,) (2.6641191474598074,) (0.26641191474598075,)
(5835.12338822187,) (3.0663930863904016,) (0.30663930863904015,)
(5837.42460651552,) (2.74009419806676,) (0.274009419806676,)
(5839.72599037164,) (2.984461272935209,) (0.29844612729352094,)
(5842.02753968728,) (2.827396305426463,) (0.2827396305426463,)
(5844.3292543594,) (2.6340648649973355,) (0.2634064864997335,)
(5846.63113428489,) (2.9103563082981605,) (0.29103563082981604,)
(5848.9331793606,) (2.699509063077117,) (0.2699509063077117,)
(5851.23538948329,) (3.2635967520708227,) (0.32635967520708226,)
(5853.53776454965,) (2.879651788856904,) (0.2879651788856904,)
(5855.84030445631,) (2.7188225158660564,) (0.2718822515866056,)
(5858.14300909983,) (3.0617847853986357,) (0.3061784785398636,)
(5860.4458783767,) (3.0060401942819746,) (0.3006040194281975,)
(5862.74891218335,) (2.785884371464403,) (0.2785884371464403,)
(5865.05211041613,) (2.856037224935623,) (0.2856037224935623,)
(5867.35547297133,) (2.6639540910809747,) (0.26639540910809745,)
(5869.65899974518,) (2.8991739577502096,) (0.28991739577502096,)
(5871.96269063382,) (3.300028919323326,) (0.3300028919323326,)
(5874.26654553335,) (3.250033810462137,) (0.32500338104621374,)
(5876.57056433976,) (2.937174378642289,) (0.2937174378642289,)
(5878.87474694903,) (2.879050107292604,) (0.2879050107292604,)
(5881.17909325702,) (3.026733701043735,) (0.3026733701043735,)
(5883.48360315955,) (3.0817253054049263,) (0.30817253054049265,)
(5885.78827655236,) (2.8695403275293905,) (0.28695403275293907,)
(5888.09311333113,) (3.3193335727266877,) (0.33193335727266876,)
(5890.39811339147,) (2.9068613300145967,) (0.2906861330014597,)
(5892.70327662892,) (3.143481608324634,) (0.3143481608324634,)
(5895.00860293896,) (2.7478327543772982,) (0.27478327543772985,)
(5897.31409221699,) (3.2703409136389046,) (0.32703409136389044,)
(5899.61974435834,) (3.1127705627747337,) (0.3112770562774734,)
(5901.92555925829,) (2.921777804816758,) (0.2921777804816758,)
(5904.23153681204,) (3.5318500334973906,) (0.35318500334973907,)
(5906.53767691472,) (3.4096600886407655,) (0.3409660088640766,)
(5908.84397946139,) (3.300261997067277,) (0.3300261997067277,)
(5911.15044434707,) (3.3118179635391756,) (0.33118179635391753,)
(5913.45707146666,) (2.961096732522667,) (0.29610967325226667,)
(5915.76386071504,) (3.420301710052792,) (0.3420301710052792,)
(5918.070811987,) (3.270177939532583,) (0.3270177939532583,)
(5920.37792517727,) (3.590493438559128,) (0.3590493438559128,)
(5922.6852001805,) (3.571022483668291,) (0.3571022483668291,)
(5924.99263689129,) (2.9998342601128085,) (0.29998342601128086,)
(5927.30023520415,) (3.0176464454112453,) (0.3017646445411245,)
(5929.60799501355,) (2.635646314665215,) (0.26356463146652154,)
(5931.91591621386,) (1.9063988433508243,) (0.19063988433508244,)
(5934.2239986994,) (2.004427810963777,) (0.20044278109637773,)
(5936.53224236443,) (2.4738353957485417,) (0.24738353957485418,)
(5938.84064710313,) (3.373597874478935,) (0.3373597874478935,)
(5941.14921280961,) (3.226789001571226,) (0.3226789001571226,)
(5943.45793937792,) (3.3481851718627023,) (0.3348185171862702,)
(5945.76682670204,) (3.126077606490591,) (0.3126077606490591,)
(5948.07587467588,) (3.151632491204521,) (0.31516324912045207,)
(5950.38508319328,) (2.926952952733649,) (0.2926952952733649,)
(5952.69445214801,) (3.2563007299779163,) (0.3256300729977916,)
(5955.00398143379,) (3.3514229388181147,) (0.3351422938818115,)
(5957.31367094425,) (3.293577438625159,) (0.3293577438625159,)
(5959.62352057297,) (3.0750132516490383,) (0.3075013251649038,)
(5961.93353021344,) (2.912517563187636,) (0.2912517563187636,)
(5964.2436997591,) (3.3470736926320965,) (0.33470736926320965,)
(5966.55402910332,) (3.384790164774286,) (0.3384790164774286,)
(5968.8645181394,) (2.7230269942533853,) (0.2723026994253385,)
(5971.17516676057,) (3.553954421640424,) (0.3553954421640424,)
(5973.48597486,) (3.2755074092142182,) (0.32755074092142183,)
(5975.79694233077,) (2.845868977761368,) (0.2845868977761368,)
(5978.10806906592,) (3.1874853923825515,) (0.31874853923825514,)
(5980.41935495841,) (3.0878976792553914,) (0.30878976792553914,)
(5982.73079990112,) (3.4332423866045265,) (0.34332423866045264,)
(5985.04240378688,) (2.518465429453263,) (0.2518465429453263,)
(5987.35416650846,) (3.2204197627750446,) (0.32204197627750447,)
(5989.66608795853,) (3.230485379594089,) (0.3230485379594089,)
(5991.97816802971,) (3.060606100093231,) (0.3060606100093231,)
(5994.29040661456,) (3.4013901841680365,) (0.34013901841680366,)
(5996.60280360556,) (3.4201268269712948,) (0.3420126826971295,)
(5998.91535889514,) (3.2728874087541766,) (0.32728874087541765,)
(6001.22807237562,) (3.126105131031647,) (0.31261051310316473,)
(6003.54094393931,) (3.5547800078348635,) (0.35547800078348635,)
(6005.8539734784,) (3.0390539260775915,) (0.3039053926077592,)
(6008.16716088505,) (2.502188988746492,) (0.2502188988746492,)
(6010.48050605133,) (3.7892632150670664,) (0.37892632150670663,)
(6012.79400886924,) (2.89512643427658,) (0.289512643427658,)
(6015.10766923074,) (3.5189209105348143,) (0.3518920910534814,)
(6017.42148702769,) (3.8796254154105516,) (0.38796254154105514,)
(6019.73546215189,) (4.1512425748695785,) (0.41512425748695786,)
(6022.04959449509,) (3.7527591020659945,) (0.37527591020659945,)
(6024.36388394895,) (3.8212160375348665,) (0.38212160375348664,)
(6026.67833040508,) (2.678947626873203,) (0.2678947626873203,)
(6028.992933755,) (1.5937017723824438,) (0.15937017723824437,)
(6031.30769389018,) (1.9703218126306714,) (0.19703218126306715,)
(6033.62261070203,) (3.0008857426324878,) (0.30008857426324875,)
(6035.93768408186,) (3.671450741509683,) (0.3671450741509683,)
(6038.25291392094,) (3.9110623114592564,) (0.39110623114592563,)
(6040.56830011046,) (4.214494317234225,) (0.4214494317234225,)
(6042.88384254156,) (4.210127196742608,) (0.4210127196742608,)
(6045.19954110528,) (3.754682490708207,) (0.37546824907082066,)
(6047.51539569261,) (4.061622235658964,) (0.40616222356589643,)
(6049.83140619449,) (4.2176500820093,) (0.42176500820093,)
(6052.14757250175,) (4.079009428108832,) (0.4079009428108832,)
(6054.46389450519,) (4.0587256947868005,) (0.40587256947868006,)
(6056.78037209553,) (4.298598905486125,) (0.4298598905486125,)
(6059.09700516341,) (4.074484075895552,) (0.4074484075895552,)
(6061.41379359942,) (4.707530845869946,) (0.4707530845869946,)
(6063.73073729407,) (4.4262588622589325,) (0.4426258862258933,)
(6066.0478361378,) (4.215889958579176,) (0.4215889958579176,)
(6068.36509002101,) (4.407823421948549,) (0.44078234219485485,)
(6070.68249883398,) (4.065488326439578,) (0.4065488326439578,)
(6073.00006246698,) (4.178062043890063,) (0.4178062043890063,)
(6075.31778081017,) (4.896968016861618,) (0.4896968016861618,)
(6077.63565375365,) (4.683671480438388,) (0.46836714804383883,)
(6079.95368118747,) (4.739821926010868,) (0.4739821926010868,)
(6082.27186300161,) (4.553205363338976,) (0.4553205363338976,)
(6084.59019908595,) (4.58601371272314,) (0.45860137127231404,)
(6086.90868933034,) (4.415344644597006,) (0.4415344644597006,)
(6089.22733362454,) (4.381577968075819,) (0.4381577968075819,)
(6091.54613185825,) (4.211103011399086,) (0.42111030113990855,)
(6093.8650839211,) (3.8589988589471274,) (0.38589988589471275,)
(6096.18418970266,) (4.128990237785042,) (0.41289902377850424,)
(6098.50344909242,) (4.329177302247546,) (0.43291773022475455,)
(6100.8228619798,) (4.219153102245762,) (0.4219153102245762,)
(6103.14242825417,) (4.207003173446313,) (0.42070031734463126,)
(6105.46214780482,) (4.371597964098282,) (0.43715979640982816,)
(6107.78202052097,) (4.350637351958381,) (0.43506373519583813,)
(6110.10204629178,) (3.5623529742664504,) (0.35623529742664506,)
(6112.42222500633,) (4.099781244100049,) (0.40997812441000486,)
(6114.74255655364,) (4.04105615293233,) (0.404105615293233,)
(6117.06304082267,) (3.8399489988793913,) (0.3839948998879391,)
(6119.3836777023,) (3.8654401411364336,) (0.38654401411364336,)
(6121.70446708134,) (3.3643027197369455,) (0.3364302719736946,)
(6124.02540884855,) (3.4342997705484577,) (0.3434299770548458,)
(6126.34650289259,) (3.5023748410502074,) (0.35023748410502076,)
(6128.66774910209,) (3.24613011219817,) (0.324613011219817,)
(6130.98914736559,) (3.387289372029784,) (0.33872893720297836,)
(6133.31069757156,) (3.263371694859687,) (0.3263371694859687,)
(6135.63239960842,) (3.531663437410822,) (0.3531663437410822,)
(6137.95425336449,) (3.282234193356716,) (0.32822341933567156,)
(6140.27625872807,) (3.352611932957244,) (0.3352611932957244,)
(6142.59841558733,) (3.1787863814085973,) (0.3178786381408597,)
(6144.92072383044,) (2.979763127884658,) (0.2979763127884658,)
(6147.24318334545,) (2.844915374622684,) (0.2844915374622684,)
(6149.56579402036,) (3.1855872357214445,) (0.31855872357214443,)
(6151.88855574312,) (3.1078611815664146,) (0.3107861181566415,)
(6154.21146840157,) (2.8344364973697327,) (0.2834436497369733,)
(6156.53453188352,) (3.044738635718427,) (0.3044738635718427,)
(6158.8577460767,) (3.1088742425564426,) (0.31088742425564425,)
(6161.18111086876,) (3.1482741038792543,) (0.31482741038792544,)
(6163.50462614731,) (2.8905467464910677,) (0.2890546746491068,)
(6165.82829179986,) (2.915898886926358,) (0.2915898886926358,)
(6168.15210771388,) (2.8385998453479444,) (0.28385998453479444,)
(6170.47607377675,) (2.98817723402602,) (0.29881772340260204,)
(6172.80018987579,) (2.6631496024302694,) (0.2663149602430269,)
(6175.12445589826,) (2.6665031110692845,) (0.26665031110692844,)
(6177.44887173134,) (2.774224153360565,) (0.2774224153360565,)
(6179.77343726214,) (2.804751513825813,) (0.2804751513825813,)
(6182.09815237773,) (2.4208901791648785,) (0.24208901791648785,)
(6184.42301696508,) (2.6529004405767775,) (0.26529004405767775,)
(6186.7480309111,) (2.426426639144162,) (0.2426426639144162,)
(6189.07319410264,) (2.4371254922148227,) (0.24371254922148228,)
(6191.39850642648,) (2.8368483562068647,) (0.28368483562068647,)
(6193.72396776933,) (2.7236595119822775,) (0.27236595119822776,)
(6196.04957801783,) (2.5994190002813062,) (0.2599419000281306,)
(6198.37533705854,) (2.6489298367881666,) (0.26489298367881664,)
(6200.70124477799,) (2.8363597419052313,) (0.2836359741905231,)
(6203.0273010626,) (2.4623053216519315,) (0.24623053216519314,)
(6205.35350579875,) (2.7876406216499943,) (0.27876406216499944,)
(6207.67985887274,) (2.3251677177195837,) (0.23251677177195837,)
(6210.00636017081,) (2.4872894556208665,) (0.24872894556208663,)
(6212.33300957911,) (2.442509096206928,) (0.2442509096206928,)
(6214.65980698375,) (2.3891074951018814,) (0.23891074951018815,)
(6216.98675227076,) (2.828332646462959,) (0.2828332646462959,)
(6219.3138453261,) (2.5237815630010147,) (0.25237815630010146,)
(6221.64108603567,) (2.5939043194533133,) (0.25939043194533135,)
(6223.96847428529,) (2.7127863257505562,) (0.27127863257505563,)
(6226.29600996072,) (2.7671268173258543,) (0.27671268173258545,)
(6228.62369294765,) (2.958424677971332,) (0.2958424677971332,)
(6230.95152313171,) (2.4437828864742013,) (0.24437828864742012,)
(6233.27950039845,) (2.485707857491991,) (0.24857078574919908,)
(6235.60762463335,) (2.666665264967729,) (0.2666665264967729,)
(6237.93589572184,) (2.6222884703099174,) (0.26222884703099175,)
(6240.26431354927,) (2.6898145874074046,) (0.2689814587407405,)
(6242.59287800091,) (2.5521084299373924,) (0.25521084299373925,)
(6244.92158896199,) (2.714179783319493,) (0.2714179783319493,)
(6247.25044631766,) (2.585289072802067,) (0.2585289072802067,)
(6249.57944995298,) (2.517026661214121,) (0.2517026661214121,)
(6251.90859975298,) (2.502126376031758,) (0.2502126376031758,)
(6254.2378956026,) (2.643605875326601,) (0.2643605875326601,)
(6256.56733738671,) (2.6509628013310107,) (0.26509628013310105,)
(6258.89692499012,) (2.5786544130001885,) (0.25786544130001887,)
(6261.22665829757,) (2.44599026423122,) (0.244599026423122,)
(6263.55653719373,) (2.5594399066961193,) (0.25594399066961193,)
(6265.88656156321,) (2.4709022811815564,) (0.24709022811815565,)
(6268.21673129053,) (2.563519845105418,) (0.2563519845105418,)
(6270.54704626018,) (2.5870333130059335,) (0.25870333130059336,)
(6272.87750635655,) (2.4454967574410635,) (0.24454967574410635,)
(6275.20811146397,) (2.2763716979516193,) (0.22763716979516194,)
(6277.5388614667,) (2.3411361943571065,) (0.23411361943571066,)
(6279.86975624895,) (2.5773920730433653,) (0.2577392073043365,)
(6282.20079569484,) (2.22441242884522,) (0.222441242884522,)
(6284.53197968843,) (2.383239442440782,) (0.23832394424407818,)
(6286.86330811371,) (2.4724908688405196,) (0.24724908688405195,)
(6289.19478085461,) (2.744497598526044,) (0.2744497598526044,)
(6291.52639779498,) (2.544245399858173,) (0.25442453998581727,)
(6293.85815881862,) (2.2134388665217526,) (0.22134388665217525,)
(6296.19006380924,) (2.410776377811883,) (0.2410776377811883,)
(6298.52211265049,) (2.3405139528443066,) (0.23405139528443067,)
(6300.85430522597,) (2.0490449881476454,) (0.20490449881476452,)
(6303.18664141919,) (2.129903174656142,) (0.2129903174656142,)
(6305.51912111359,) (2.438387036575851,) (0.2438387036575851,)
(6307.85174419256,) (2.02824183320157,) (0.202824183320157,)
(6310.18451053942,) (2.272705491050181,) (0.22727054910501812,)
(6312.51742003739,) (2.3921711379505965,) (0.23921711379505967,)
(6314.85047256968,) (2.3222574207937416,) (0.23222574207937416,)
(6317.18366801937,) (2.4074507782056442,) (0.24074507782056442,)
(6319.51700626953,) (2.443594496835308,) (0.2443594496835308,)
(6321.85048720311,) (2.4419446770214175,) (0.24419446770214176,)
(6324.18411070302,) (2.4946485236824567,) (0.24946485236824567,)
(6326.5178766521,) (2.459053214604261,) (0.2459053214604261,)
(6328.85178493312,) (2.4034178468554606,) (0.24034178468554607,)
(6331.18583542879,) (2.673587689407426,) (0.2673587689407426,)
(6333.52002802173,) (2.7471935026839804,) (0.27471935026839805,)
(6335.85436259452,) (2.3367987265795915,) (0.23367987265795914,)
(6338.18883902964,) (2.3784256916933346,) (0.23784256916933347,)
(6340.52345720954,) (2.392315053240164,) (0.23923150532401638,)
(6342.85821701656,) (2.273788050813759,) (0.22737880508137592,)
(6345.19311833302,) (2.429606695025085,) (0.24296066950250853,)
(6347.52816104112,) (2.5000645655261318,) (0.25000645655261317,)
(6349.86334502304,) (2.1635957944568975,) (0.21635957944568976,)
(6352.19867016085,) (2.1675923871169953,) (0.21675923871169953,)
(6354.53413633659,) (2.450345631480427,) (0.2450345631480427,)
(6356.86974343221,) (2.605594103592421,) (0.26055941035924207,)
(6359.20549132959,) (2.5313904962695313,) (0.2531390496269531,)
(6361.54137991055,) (2.2638136328746175,) (0.22638136328746175,)
(6363.87740905685,) (2.8043626989316257,) (0.28043626989316256,)
(6366.21357865016,) (2.277633915336668,) (0.22776339153366681,)
(6368.54988857211,) (2.857885348933294,) (0.2857885348933294,)
(6370.88633870423,) (2.4468644641790886,) (0.24468644641790888,)
(6373.22292892801,) (2.572788444716928,) (0.2572788444716928,)
(6375.55965912485,) (2.6569963492926503,) (0.265699634929265,)
(6377.89652917611,) (2.5469071229184177,) (0.25469071229184176,)
(6380.23353896305,) (2.675046984464301,) (0.2675046984464301,)
(6382.57068836689,) (2.522585668949998,) (0.2522585668949998,)
(6384.90797726875,) (2.511525580646792,) (0.25115255806467923,)
(6387.24540554972,) (2.2168285161423382,) (0.22168285161423382,)
(6389.5829730908,) (2.6472277335480507,) (0.2647227733548051,)
(6391.92067977292,) (2.5837470801781186,) (0.25837470801781187,)
(6394.25852547695,) (2.555981679435631,) (0.2555981679435631,)
(6396.59651008368,) (2.464656735140233,) (0.2464656735140233,)
(6398.93463347386,) (2.5014187396139818,) (0.2501418739613982,)
(6401.27289552815,) (2.3788524349718556,) (0.23788524349718557,)
(6403.61129612713,) (2.459904004916254,) (0.2459904004916254,)
(6405.94983515135,) (2.363870222527922,) (0.23638702225279218,)
(6408.28851248124,) (2.2164646831560235,) (0.22164646831560236,)
(6410.62732799722,) (2.5594728678400083,) (0.2559472867840008,)
(6412.96628157961,) (2.470442461403893,) (0.2470442461403893,)
(6415.30537310866,) (2.5714616731173687,) (0.2571461673117369,)
(6417.64460246455,) (2.2382112774079244,) (0.22382112774079244,)
(6419.98396952741,) (2.3687951360551738,) (0.23687951360551737,)
(6422.32347417729,) (2.141895903256043,) (0.2141895903256043,)
(6424.66311629418,) (2.257335452687652,) (0.2257335452687652,)
(6427.00289575799,) (2.6320943499558274,) (0.26320943499558275,)
(6429.34281244857,) (2.4708364038092845,) (0.24708364038092845,)
(6431.6828662457,) (2.303202099802302,) (0.23032020998023023,)
(6434.0230570291,) (2.301713075592191,) (0.2301713075592191,)
(6436.3633846784,) (2.5037854623193563,) (0.2503785462319356,)
(6438.70384907319,) (2.164077999467305,) (0.2164077999467305,)
(6441.04445009297,) (2.511035173050165,) (0.2511035173050165,)
(6443.38518761719,) (2.1206165841778537,) (0.21206165841778538,)
(6445.72606152521,) (2.4345250106426968,) (0.2434525010642697,)
(6448.06707169635,) (2.2773914144499283,) (0.22773914144499283,)
(6450.40821800983,) (2.160004261301914,) (0.2160004261301914,)
(6452.74950034484,) (2.3799162994335306,) (0.23799162994335304,)
(6455.09091858046,) (2.2734380784432733,) (0.22734380784432734,)
(6457.43247259574,) (2.6347634859616056,) (0.26347634859616054,)
(6459.77416226964,) (2.4064388577690026,) (0.24064388577690027,)
(6462.11598748105,) (2.23257418601719,) (0.22325741860171902,)
(6464.45794810881,) (2.0744168974328456,) (0.20744168974328456,)
(6466.80004403168,) (2.343232090585196,) (0.2343232090585196,)
(6469.14227512835,) (2.5703503292106378,) (0.2570350329210638,)
(6471.48464127744,) (2.163222928248558,) (0.21632229282485582,)
(6473.82714235752,) (2.319925885566304,) (0.23199258855663038,)
(6476.16977824707,) (2.167474430297386,) (0.2167474430297386,)
(6478.51254882452,) (2.3093300561132866,) (0.23093300561132865,)
(6480.85545396822,) (2.4612024934351395,) (0.24612024934351395,)
(6483.19849355645,) (2.3959031885939517,) (0.23959031885939516,)
(6485.54166746745,) (2.2935632751837263,) (0.22935632751837262,)
(6487.88497557934,) (2.2223093192569956,) (0.22223093192569957,)
(6490.22841777022,) (2.568497799572454,) (0.2568497799572454,)
(6492.5719939181,) (2.3808348789248197,) (0.23808348789248196,)
(6494.91570390093,) (2.2458794817176884,) (0.22458794817176883,)
(6497.25954759658,) (2.124080740672655,) (0.2124080740672655,)
(6499.60352488287,) (2.0519795213843435,) (0.20519795213843434,)
(6501.94763563754,) (2.263609711944496,) (0.2263609711944496,)
(6504.29187973827,) (2.4062430146279925,) (0.24062430146279926,)
(6506.63625706265,) (2.1308566012735124,) (0.21308566012735125,)
(6508.98076748823,) (2.266552411581502,) (0.22665524115815022,)
(6511.32541089248,) (2.143921851841599,) (0.21439218518415987,)
(6513.6701871528,) (2.270433697812159,) (0.2270433697812159,)
(6516.01509614654,) (2.131263132731457,) (0.2131263132731457,)
(6518.36013775094,) (1.8700460859526744,) (0.18700460859526744,)
(6520.70531184322,) (2.043662638389388,) (0.2043662638389388,)
(6523.0506183005,) (2.3969219799490813,) (0.23969219799490812,)
(6525.39605699986,) (2.298902023599709,) (0.22989020235997087,)
(6527.74162781827,) (2.4739826128760103,) (0.24739826128760103,)
(6530.08733063268,) (2.097851305844469,) (0.20978513058444692,)
(6532.43316531994,) (2.1626379083412006,) (0.21626379083412006,)
(6534.77913175683,) (2.25088485180423,) (0.225088485180423,)
(6537.1252298201,) (2.2732050577175116,) (0.22732050577175117,)
(6539.47145938638,) (2.190129451018686,) (0.2190129451018686,)
(6541.81782033227,) (1.8754098502054464,) (0.18754098502054464,)
(6544.16431253429,) (1.2991061928488745,) (0.12991061928488745,)
(6546.51093586889,) (1.4183268872572101,) (0.14183268872572102,)
(6548.85769021246,) (1.9694154301471813,) (0.19694154301471814,)
(6551.2045754413,) (2.1355975771058935,) (0.21355975771058935,)
(6553.55159143167,) (2.266765816834266,) (0.22667658168342658,)
(6555.89873805975,) (2.043813160515247,) (0.2043813160515247,)
(6558.24601520165,) (2.1507523686437335,) (0.21507523686437335,)
(6560.59342273341,) (2.2284059395908207,) (0.22284059395908207,)
(6562.94096053102,) (2.008401356661255,) (0.2008401356661255,)
(6565.28862847037,) (2.2564064312120706,) (0.22564064312120707,)
(6567.63642642732,) (2.141700557584215,) (0.2141700557584215,)
(6569.98435427762,) (2.4402959358489933,) (0.24402959358489934,)
(6572.33241189699,) (2.3241859541030507,) (0.23241859541030507,)
(6574.68059916107,) (2.2099277903202603,) (0.22099277903202602,)
(6577.02891594541,) (1.5888089640094234,) (0.15888089640094233,)
(6579.37736212553,) (1.060429040900495,) (0.1060429040900495,)
(6581.72593757686,) (0.8608454443167437,) (0.08608454443167438,)
(6584.07464217475,) (1.85373716546414,) (0.185373716546414,)
(6586.42347579451,) (2.2541253591437878,) (0.22541253591437876,)
(6588.77243831137,) (2.21186763421409,) (0.221186763421409,)
(6591.12152960048,) (2.3233774483945417,) (0.23233774483945419,)
(6593.47074953695,) (2.0410414269010957,) (0.20410414269010957,)
(6595.82009799579,) (2.123341766046035,) (0.2123341766046035,)
(6598.16957485196,) (2.372146057271143,) (0.23721460572711428,)
(6600.51917998036,) (2.3271857483213605,) (0.23271857483213604,)
(6602.8689132558,) (2.3121491040797113,) (0.23121491040797112,)
(6605.21877455304,) (2.2550807910459407,) (0.22550807910459408,)
(6607.56876374676,) (2.2447029802961214,) (0.22447029802961213,)
(6609.91888071158,) (2.1721981247574593,) (0.21721981247574593,)
(6612.26912532205,) (2.3158957399479774,) (0.23158957399479774,)
(6614.61949745265,) (2.244247789454575,) (0.2244247789454575,)
(6616.96999697779,) (2.251697216219801,) (0.22516972162198007,)
(6619.32062377183,) (2.4731892817500665,) (0.24731892817500664,)
(6621.67137770904,) (2.2387632442540584,) (0.22387632442540584,)
(6624.02225866363,) (2.3674353031846977,) (0.23674353031846979,)
(6626.37326650974,) (2.313030812557548,) (0.23130308125575477,)
(6628.72440112144,) (2.3700845407557596,) (0.23700845407557597,)
(6631.07566237275,) (2.230164329284393,) (0.22301643292843928,)
(6633.4270501376,) (2.0821250382315193,) (0.20821250382315193,)
(6635.77856428985,) (2.1538943762396467,) (0.21538943762396467,)
(6638.13020470332,) (2.098832214053362,) (0.2098832214053362,)
(6640.48197125174,) (2.390324713298332,) (0.2390324713298332,)
(6642.83386380877,) (2.280406222709127,) (0.22804062227091268,)
