# sdss_name            Plate   MJD     FiberID   ThingID     z_dr12               i                    i_err          W3                   W3_snr   cc_flags   bal_flag_vi   f1450                alpha_civ                alpha_nv                alpha_all              alphae_all             alpha_allc              alphae_allc            rew                  rewe                  rewc                   reww                 fwhm                 fwhme                fwhmc                fwhmw                sigma                peak                   peaksnr               rat                     wcent                wciv0                wcore                wcoree                shift                 asy                      kt75                  kt80                  rew_di                 rewe_di               fwhm_di              qflag   rew_nv               frat_nv_civ           nvflag  
  102336.58+372948.0   4563    55617   106       418146208   2.3107655567728087   19.54058101          0.027594693    -99.0                1.7      0000       1             5.906868971970148    -1.7941088533434593      -2.4431036554184824     -2.3000148052257785    0.10299144522726773    -1.940285540901911      0.07464234716840565    3.0761366643159596   0.5726797748698371    3.076120914143718      0.0                  2868.8115398340324   470.7976347957505    2868.137105423125    9955.750694258963    1218.5798823486223   0.19503221869013235    2.532730351934971     1.4750514193673628E-6   1536.192999605932    1536.1929984233757   1536.192958081057    0.7974879462701435    0.0                   -0.008583304096862275    0.45546683393231735   0.37219903748704136   1.4260983841959387     0.7350740432155427    3372.07594427015     0       6.256771929572433    3.3540274947789075    0       
  094525.31+173215.1   5317    56000   963       267096604   2.412858236846274    19.547448136         0.024318013    -99.0                1.2      0000       0             4.071385880755156    -1.8084117594751759      -1.8223443906928019     -1.7478721249173637    0.0634359896110098     -1.4519602284946727     0.03143368558486344    3.90531199761095     0.6936222260136661    0.8053727438349153     3.099939253776035    2053.5205465308436   536.4151305673998    1178.6765290428173   5395.8218537085595   2093.966962562427    0.21936907782951187    1.9370215273858091    0.4762361926525238      1548.5484609682028   1551.5464095520847   1552.6484908005789   0.8344010931273332    -5.165280174326199    -0.35373759215012623     0.20379129942846871   0.15276759275657403   3.3265862332300458     0.6163262699099932    4091.435691501791    0       8.111557727398115    3.1060032570764227    0       
  154900.65+265043.4   3946    55659   688       344709667   2.500472022150671    19.547898971         0.032356787    16.806               9.4      0000       0             4.702544437914446    -1.0998803349713784      -1.3107635143702978     -1.2692900402687493    0.05013268564769638    -0.9748033097488439     0.03812662859631011    3.020216465905587    1.5536794369717495    0.8118042934345607     2.2084121724710264   10626.336248159796   5780.592156560671    6112.809283900417    14548.04420876427    4832.735355678458    0.048033049218956236   0.5620550088708504    0.5746952256685901      1560.768040543641    1560.392001678635    1550.994190376796    13.594614934488916    18.64617245286061     0.2965532332729794       0.3397373732417677    0.26784585970050395   1.1467065578435722     0.802815577578381     13952.860254404095   1       7.163263474426942    3.0725586181670543    0       
  231542.20+075805.3   6168    56187   941       182808497   2.496665422124725    19.557960323         0.023558537    -99.0                1.2      0000       0             3.8673557393165137   -0.6875943059540587      -1.0408561227290059     -1.0996600548330744    0.07182974134944171    -0.5940092697491421     0.09428539050159974    1.932573494484296    0.7529715830241829    0.059172100299688835   1.8734013941846073   2504.4118571288836   986.7812373414781    535.3016599926601    2837.0987979610986   1187.4517504807934   0.1399439452732334     1.574509370453857     0.8580339902809145      1531.0599305209869   1531.059924335927    1531.0598899570664   2.920437099740466     -1.0508033258004161   0.0166113784135818       0.3350952166029652    0.24335714154191637   1.6804361131034966     1.4118928227229115    2491.186165857529    0       8.12428248874899     5.184493069363905     0       
  152455.09+454421.6   6735    56397   446       467365338   2.653                19.55966213          0.030736286    17.732               3.8      dd00       0             3.8235675236110245   -0.8105536465430433      -0.6296588551292235     -0.860876914881476     0.21481335737086052    -0.3892320024605645     0.24491815195055053    4.097997118937073    1.7551457447312813    0.9183284198100528     3.17966869912702     3559.9588354444104   2751.2979446766785   2183.542714496279    8598.590302760005    3116.5705642492503   0.14372286997804745    1.0394091306306763    0.46787620694498044     1517.2338314189608   1516.7306652473635   1516.7306508458914   2.394026531047656     0.0                   -0.006900096835846449    0.24346609871999106   0.1813835882760494    3.5337538355270226     1.608725883043957     10102.812998355932   0       8.139053272918076    2.3335419015782186    0       
  150739.66-010911.0   4017    55329   647       70193369    3.110942763668763    19.575997431         0.01995375     16.29                9.4      0000       0             2.1384064647652097   -0.5295980923903202      -0.7235226317402506     -1.0238061875559232    0.1970161139366707     -0.6173671355179877     0.16626532534882585    4.714374946059725    1.6031037123728331    4.714374326067345      0.0                  8486.213744886742    2476.168875699087    8485.628428621327    16353.545269514927   3526.3325183682173   0.1010281285414273     0.7604661736406615    6.823926687134842E-8    1522.116758055707    1521.8041612925053   1521.8041106922474   4.918425953351615     0.0                   2.9734947786253933E-5    0.45551934181469766   0.3723240704042264    3.523766625996359      2.5133221825887806    8256.514534348924    0       14.353397326628238   3.5610480320566142    0       
  094134.29+575823.0   5715    56657   650       519918568   2.9976042086906474   19.585490196         0.022398388    17.341               3.7      0000       1             1.9537181825564922   -1.282838292508141       -1.282838292508141      -1.2502833584218636    0.11781770543854361    -0.8062903021313491     0.06401878807733367    4.030907629180693    1.1848629752650428    4.03090594552365       0.0                  3636.0563658469196   822.1250972183409    3635.6971686252086   11212.266173369428   1544.4340716958625   0.20161240390486013    1.1933637052971342    1.3543945913252637E-7   1561.3585928148211   1561.358444517398    1561.358551802528    1.7092285645327598    0.0                   6.774553728993396E-4     0.45545938123750734   0.3722507172456073    -4.74100031116177      6.983334672970489     4358.373106381423    2       15.83183204071146    5.1455746047540405    0       
  121326.98+544923.4   6688    56412   890       507339451   2.3656749725341797   19.59193058          0.026422834    -99.0                1.8      0000       0             2.8840664155981415   -0.0031389569868977077   -1.0721379099306974     -1.0979377255158353    0.19225140319389547    -0.6266133631844737     0.1808708994731727     2.1895262902610626   0.7079436512475457    2.189522722381793      0.0                  3890.100829433552    1017.0854117812626   3889.735576000625    11583.770885694526   1652.299413810318    0.10236036869829801    0.8797364131265587    5.471804547183474E-7    1553.5933355138686   1553.5933069347006   1553.5932950972574   1.956575700160781     0.0                   0.002422974292966978     0.4554753179735968    0.372302703581398     -0.07938759650278371   0.7262430528424395    5164.037729631173    2       20.228436683292557   10.867439792216791    0       
  131929.83+575338.9   7117    56685   162       519338485   2.325716955353865    19.59697136          0.026841315    17.458               3.9      0000       0             2.8237363831582085   -0.15206381782421222     -0.27355916196576974    -0.719873191391921     0.27433704513692597    -0.3161569771070753     0.3259347176762091     4.1713413750685655   -1.0                  4.171339104640806      0.0                  8528.057098912273    -1.0                 8527.350958260917    16386.529826636324   3466.2622874167355   0.08895363681368886    0.6037350395838766    2.8324301783982086E-7   1516.1737190328708   1515.4640475165554   1515.4641541249125   5.353444534104676     0.0                   0.0034764050691317096    0.4555332334493974    0.3723495716084957    3.2529644529131474     1.7553063262777886    8361.12053082936     2       28.144536374639156   7.145702549068337     0       
  111635.17+210808.2   6429    56274   180       296957117   2.9604582045722956   19.608111583         0.041244753    17.224               3.6      0000       0             2.9631452210946687   -0.4420865238502195      -0.4940549900605102     -0.8934643782664174    0.14119516500044524    -0.7120019251818747     0.1601092247879881     2.394530058680826    -1.0                  2.394527536910163      0.0                  6180.251439699134    -1.0                 6179.689783916633    14303.395061491252   2605.403573690018    0.07046210047530246    0.5118144307795143    4.5500177931275244E-7   1515.1526080638819   1515.0858503213299   1515.0857882907965   5.274464926519999     0.0                   -0.0026830367781900885   0.45551432738932546   0.37232070796178973   -0.6961812460904184    1.4717610898021771    5176.689693623248    2       7.7252354644288195   3.609406565444194     0       
  083320.52+203910.5   4484    55565   646       293014183   3.0611218707947514   19.6084088           0.024374155    -99.0                0.8      0000       0             2.0957396444696355   -0.6837802703670975      -0.6661110947736678     -1.0493248636805725    0.218121080842715      -0.6420930495452398     0.25245789110752076    4.88995207805174     2.323608566429614     0.0                    4.8899509912764785   13605.991265112276   5047.3531848084685   5514.298868904068    13605.08072826045    5236.1025197281      0.06535906758326175    0.39855866451686583   0.9999994516651842      1529.917545213157    1527.4544488220502   1527.4544430794795   11.480432352280845    0.0                   0.0010176935234335251    0.45553569513908987   0.37234676878433454   4.216066233919264      1.5300559316265723    11122.453484072681   1       27.17750590319326    6.493639817730433     0       
  023306.90-031211.7   4344    55557   88        53282510    3.126295907535257    19.620487706         0.028612111    17.383000000000003   3.8      0000       0             1.5045080561736048   -2.6680666192805003      -2.7798673752610243     -2.7631669592841765    0.08917371702484267    -2.1763848920426927     0.05912348890980241    1.475607778117272    1.1707641092543315    1.475600630857405      0.0                  2109.8434424427082   1196.0799778176208   2109.287705223193    8432.835485572248    896.4798377374545    0.12721425048531482    0.505841529367137     1.2115250769011233E-6   1539.6963173066513   1539.696215231009    1539.696276497017    2.833090011941676     0.0                   -0.001995982008690761    0.45530177480819994   0.37190019340335384   -0.09223141804613988   1.6403745482419727    13187.7219792095     2       -1.0                 -1.0                  1       
  095002.36+440201.4   4694    55649   447       457031968   3.0329620159989172   19.632555804000003   0.029096145    -99.0                1.9      0000       0             2.8614473380837      -1.2017781912804875      -1.389965055886144      -1.4697354949719317    0.06736410084342598    -1.0834810332944529     0.10648772275209156    4.163685998375691    1.1875837429341614    4.163683270815904      0.0                  6961.058402763918    876.9872299675353    6960.495184351529    15053.93851838324    2955.210127177188    0.10877770858067869    0.602074139551412     3.0289106421649355E-7   1534.9611380587578   1534.958488416417    1534.9583934988686   4.646183679076995     0.0                   0.0028972903537062187    0.45551605839805825   0.3723461860458477    2.8713127134869865     1.2240282383983823    13351.343120528973   1       16.181684328893006   5.2288501781544605    0       
  154042.09+163731.5   3933    55335   924       258267701   3.282938584500745    19.639063184999998   0.023423357    16.862000000000002   6.7      DD00       0             2.847281989381555    -0.5829349576490003      -0.6966245159990159     -1.1668064645407241    0.1690122670417162     -0.9933533140313291     0.17624752706376698    4.727493750902671    0.7786004393489973    4.727488223663588      0.0                  5356.846941552459    718.5303630414218    5356.073869838557    13429.74637903239    2274.8659875224043   0.16050417233433098    1.9114109359238394    4.662902550887465E-7    1528.6722317146716   1528.6721853922986   1528.6720556909606   1.373400025211981     0.0                   -0.007879190958661334    0.4555488776266703    0.37236885163709205   2.757774272784445      0.6909164057569239    6542.420273568909    0       14.486009377098483   3.5697494256083737    0       
  104758.19+473501.1   6701    56367   332       476023711   3.21                 19.640929349         0.029025014    -99.0                0.0      ""         0             2.5093254887696856   -0.6914914673301482      -0.8172662116296934     -1.1755304392551416    0.1526085720951812     -1.0008615660994558     0.15251904249186443    3.003626106966472    1.254720407973594     0.3788757522750934     2.624750354691378    2627.963443678628    1851.0241350540482   855.6005822803667    5441.619703303131    2188.3898089159134   0.16097377649292155    1.2001178562931356    0.5448875807834686      1531.5500209690847   1530.3453690043407   1527.1579132633904   1.4180182265779562    5.026005573057032     0.32916515705784716      0.14692768853793267   0.11119152963386378   1.9874416499114886     1.7258938406150184    9863.177586768117    0       17.59986732052726    7.005814582990535     0       
  142111.97-000244.5   4031    55604   828       95139531    3.602043429756958    19.644534848         0.0257838      16.976               5.5      0000       0             2.359013045965451    -0.9422827880400966      -1.0504786698932427     -99.0                  -99.0                  -99.0                   -99.0                  3.145523065681466    1.2236989190050414    3.145522980994503      0.0                  4962.805781337284    1533.3528151615812   4962.3208997964575   12975.810965123352   2107.649961217166    0.11526839545535453    1.0293276462431928    1.0296130210266127E-8   1524.2220253417365   1524.2218684446786   1524.2218349675916   3.0209482445476685    0.0                   -1.636636001877113E-4    0.4554808476498373    0.3722886776868025    2.320974076304992      0.9329773365702303    7570.384291200957    0       14.6560582165453     5.908022608015959     0       
  104407.79+520455.5   6703    56636   294       495097237   2.6726048860932807   19.65182115          0.023991542    17.915               2.2      0000       0             2.945302292800838    -2.435894175017547       -2.5249345694264793     -2.520722028074945     0.01949825897908149    -1.7648652267224185     0.04265537820096204    4.524363753864924    0.8070012672655623    4.524360732804205      0.0                  2167.212814251285    300.80908276475435   2165.779347352894    8559.32951860433     920.436098554596     0.3798790263164924     2.1388181933867605    1.6895716670176244E-7   1551.5803861920926   1551.5802225978377   1551.5803451291094   0.6324068003558126    0.0                   0.021861993233382924     0.4555455016164427    0.3723562581088361    3.560695687552652      0.8383773788105622    2171.9568891841222   0       6.126009798726026    2.3429219031908572    0       
  111902.83+235556.9   6420    56304   800       319685115   2.713581833992122    19.666345054999997   0.029949585    -99.0                1.0      0000       0             3.3133381133066364   -0.19252525288577743     -0.5540377761678678     -0.619770816577721     0.07371550191116275    -0.15506542466335096    0.07500399149254086    3.6779401946528782   1.0283601792643142    1.6623541767263375     2.0155860179265406   2262.6856844820454   699.5070352233015    1889.2226650175537   7127.310393490551    2449.2440031440715   0.20419741320863083    1.4634219109103168    0.2518417071152094      1552.82140888057     1548.4951781083378   1548.0833711555354   2.3031791086115976    8.652472690714571     0.21232588641969677      0.3433982615850499    0.2223572493659177    1.601641816800111      1.2659787304808015    7623.262951308454    0       14.40998077469499    4.320624506932125     0       
  122900.16+614316.4   7118    56686   266       533924924   2.4348470965399485   19.668004741         0.028111288    17.384               4.4      0000       0             2.8097714363068356   -0.3888037327352487      -0.3540612183010694     -0.6703617259793129    0.20258083172555288    -0.23721819491890458    0.23948105170929002    4.631645247937404    0.8815649234022848    1.5944035293939958     3.0372417185434077   4008.1085636935204   776.2159380370178    2925.00766421574     9900.84177937795     3438.472341621872    0.14826365449851386    0.9915082805897502    0.37624848676343153     1524.7327878585556   1529.923994776014    1531.355943624859    2.441565853660723     -11.143653150855995   -0.35717363655113915     0.2718317203044447    0.20621967679987102   6.626383232651278      2.3004305320500853    11687.107583497913   0       17.838773306640825   4.186280324657683     0       
  074540.63+302641.9   4448    55538   154       372683235   2.4821139526361047   19.672830973         0.023475263    17.481               2.4      0000       0             1.9395077556710512   -0.6412769381513012      -0.8941506471373175     -1.022528726922464     0.11138553080192992    -0.7075192575543066     0.14433934322284767    4.5913664033365285   1.1178104288153732    1.005921624498917      3.5854447788376116   2533.57916447947     1239.9916726607742   1663.0605974835441   8797.787087678655    3278.9829383185465   0.1822939728198003     1.1620291029180596    0.4065364655582056      1527.0266926387228   1529.7085468877117   1530.1312587774555   1.3685257601860625    -4.213984638339129    -0.20770471235961163     0.1951197658577022    0.14045127266155538   4.417813136209588      2.1796120871444735    9488.934433420925    0       6.788189070572383    1.7893316633152814    0       
  082130.73+560744.3   7280    56709   55        512322830   3.5469297060358462   19.678282883999998   0.027791146    17.407               3.6      0000       0             2.643251836170266    -0.9023444862546676      -0.9455425605013869     -99.0                  -99.0                  -99.0                   -99.0                  3.4682163955666505   0.5833808771585864    1.6291441681391703     1.8390722274274804   2669.811342528205    509.7758961542008    2273.3906129591505   10079.476852367769   3099.556395701991    0.16338343236498987    1.820742467044533     0.2030743187588668      1529.189271306565    1529.4250376978748   1529.4558972632046   1.1369430182387454    -0.9767475685036971   -0.024384579395417705    0.39041745264972      0.2920935947819333    2.766828700019687      1.1081929886629263    2721.850155133111    0       5.600329230225998    1.9832892063868353    0       
  122135.64+280613.8   5976    56356   616       354107104   3.3276591285887127   19.687580516         0.027536673    17.782               2.1      0000       0             3.3892513407895275   -1.2771121419650906      -1.3821617657958853     -1.7233921783178248    0.18969352667759878    -1.469622483374701      0.20157203121749653    3.30797868952603     0.9194622624577572    3.307958562367471      0.0                  3397.7261008057944   796.8163447982663    3397.0675867871337   10845.02212014672    1443.1367775119163   0.17707568365572476    1.5294357530833556    1.9058790004625347E-6   1530.8049621780262   1530.8049925101632   1530.8049180660098   1.6538011956548218    0.0                   -0.007694965741869076    0.4554516871082703    0.37224266052613564   3.838921873986692      1.182654074989355     3340.81073781804     0       8.637926605551684    3.53045116494848      0       
  122519.81+544117.3   6681    56419   742       506463205   2.220731827697746    19.701541919         0.029093562    -99.0                1.6      0000       0             3.421572036222456    -1.6530956994020174      -1.8537827310515667     -1.8902309814642035    0.0611672731222932     -1.2064120719216787     0.09814493287738826    4.733518811752194    0.852931384933523     2.5135920198893222     2.2199267918628713   3473.1495078035655   578.6033043701013    2921.0246776944487   7484.653037373931    2356.401982294952    0.21041211833632212    1.4189631672370764    0.25632942160609995     1551.1619330657375   1551.1638720380647   1551.163709551458    1.273710582682976     -4.8817679748935916E-4 0.003147599995111738     0.402411338639389     0.31293406859110673   4.543638427116093      0.9255849587034675    4124.751396292423    0       9.046824291143789    2.8137584055708915    0       
  101246.53+452917.0   7385    56710   443       465633504   1.953305431605216    19.701655246999998   0.030108711    17.77                2.0      0000       0             5.3560870466157535   -0.3733419578366834      -0.21576955797002836    -0.5481529940629853    0.2584802042403607     -0.07082253984885094    0.27242619160108594    3.6245273124952013   0.9297152772529551    3.6245232877122167     0.0                  5606.489754307849    1096.815856715185    5605.812288463428    13704.765162026726   2380.9796945446938   0.11757494027767447    1.0094177376404225    4.542117133162172E-7    1546.877731134917    1546.877642710454    1546.8776914553903   2.3753905045300368    0.0                   -0.00621018925090405     0.45552413993692925   0.3723280360868102    3.574033662061993      0.728223444899548     7142.500882908922    0       11.312035889757418   3.3034240305516995    0       
  134558.73+465005.7   6749    56370   384       472123126   3.1761765480041504   19.70791523          0.030672504    17.128               5.2      0000       0             2.829912126287857    -0.6291708233527286      -0.6017690919864622     -0.870766302833491     0.15030371529991118    -0.7189801230336843     0.16880722619937785    3.7908008208253623   1.1421330183569796    3.7907953110155335     0.0                  3196.6062663845405   742.8801638607898    3196.182810544046    10520.472388113654   1357.8285657489296   0.21567566281570644    1.9744868412790189    4.4157294200137964E-7   1544.566838272306    1544.5664568694597   1544.5667973158438   1.985857593333905     0.0                   -0.004376809078529096    0.4554341078163166    0.3722549550799565    5.0267379348224495     1.7140693916887362    6570.317941899995    0       7.242968210962278    2.1875949254181584    0       
  220914.56+212301.2   5947    56093   367       297966307   2.341133520748529    19.710409138         0.025734195    16.986               3.9      0000       0             3.5844942058662737   -0.9152550112066058      -1.6976096688748155     -1.5277600619246399    0.16105303178936495    -1.1843332217343143     0.1374126084735106     4.1025398322722255   0.8923626069634865    4.1025380286612965     0.0                  8375.468100012216    1413.2120132088112   8374.680746051336    16265.234706254729   3544.932615357201    0.08908132742821016    0.8495715066164514    2.2635915818477612E-7   1534.5373738178764   1534.5010759060551   1534.500969834162    2.96630541659115      0.0                   -0.00448382304198578     0.4555465043843952    0.372351693944502     3.6507269123940205     0.655572695473338     10337.038028350062   0       18.769004637247612   6.3787185939032005    0       
  104751.24+245628.1   6417    56308   724       327815953   2.459097646152832    19.713193981         0.033329364    -99.0                0.0      ""         0             0.33992261728120077  -0.9117280631217024      -0.8086109683428429     -1.0092207761697916    0.1392466981310763     -0.6298664892777616     0.1511402688377235     3.3193922716045883   3.180031548070676     3.3193876240985136     0.0                  4382.479664541936    2478.5174032317436   4381.712677023489    12254.115444449535   1861.1798475042694   0.1377579014047334     0.2695461482423551    5.006378801123299E-7    1525.380888376791    1525.381055100759    1525.380841638033    7.19478063188179      0.0                   0.008998454047005762     0.4555329538897106    0.37236947181908947   -3.3803918867106404    3.190033493569285     5720.32062001212     2       23.296667594382072   8.52156449523221      0       
  104430.93+054611.2   4853    55928   411       161836975   3.561338693183864    19.720268526         0.032007836    17.611               2.4      0000       0             1.120121615699985    -1.3578724573919572      -1.3609083703598228     -99.0                  -99.0                  -99.0                   -99.0                  1.3485515618516524   0.9487795693936298    1.0386408662746203     0.3099106955770322   2290.294259269463    1385.2910912978111   2180.831952768004    8592.614551831613    1910.4914646039251   0.0931641265248642     0.43227345464533645   0.07039871695009005     1527.7063756651698   1527.6723001419896   1527.6728698146173   3.2181440786606372    0.0                   0.009342455033670158     0.43996227035537694   0.3548416624069419    1.4657033316252637     1.0427057187614968    2160.1966896530516   1       0.33550018592511593  0.3361052664108975    1       
  085111.59+142337.7   5290    55862   188       238807607   4.204139397832492    19.723581596         0.027813181    -99.0                1.6      0000       0             1.0289806978729168   -0.7920831156669036      -0.8476468176423212     -99.0                  -99.0                  -99.0                   -99.0                  3.8019875948075663   1.599283321117784     0.974329731858824      2.827657862948742    2411.91045937959     1286.2432240930177   1586.772647068895    6319.596278942651    2350.767465720336    0.1915373046047546     0.8975157591216176    0.42480183123456156     1552.9152340919873   1554.4630460139792   1554.916890418304    2.9109234685054526    -2.6912261045281416   -0.16983273908767674     0.24865019237406996   0.18199072758378224   1.3508080749379587     1.6360222836499054    11705.654964815818   0       6.498268426309626    2.042147060822322     0       
  130012.97+472047.1   6665    56390   218       475140923   1.5742658075728189   19.737252449         0.025737327    17.18                4.4      D000       1             2.6582791863295      -0.4566364178048617      -0.4566364178048617     -0.7537115436588864    0.18907520563694258    -0.305165517395074      0.21330760915780808    4.779940559914309    2.1300383219157824    4.268424714404237      0.5115158455100727   3797.1145666192333   1496.8917995608554   3706.9578977223573   11318.402482389154   2138.01735200974     0.2176063877964925     0.8789010192975502    0.03776630922432926     1546.7887476810138   1546.7975302210332   1546.7974506117516   3.1555523146622098    0.0                   -0.003401041644096153    0.44866033870503647   0.36473407770646316   4.620595573935134      4.745307590620473     20790.23418263607    0       -1.0                 -1.0                  1       
  102043.82+000105.8   3831    55543   198       97871012    4.19                 19.737386795         0.026712902    -99.0                1.0      0000       0             0.9536222716204716   -0.18591679850892748     -0.1956011307986758     -99.0                  -99.0                  -99.0                   -99.0                  2.5807282553691815   2.7886803983846837    0.0                    2.580727878689257    8733.141883444061    8202.335721394753    2244.833493892699    8732.234154819793    3700.5786546102813   0.053742679231148345   0.2622725974788537    0.9999994322315522      1548.3769165897188   1548.390781870818    1548.3907663542734   14.467628612476052    0.0                   0.00536146462101076      0.45555537611367064   0.37236093835922557   0.6341997179515602     2.317992890007801     8967.110571116526    2       5.959543024337274    2.407902415697046     1       
  101448.06+513448.5   6668    56605   608       493059618   3.7273273721613056   19.738156856         0.027713111    17.734               2.5      0000       0             1.2084976700838843   -1.7480487854062676      -1.8006054884799088     -99.0                  -99.0                  -99.0                   -99.0                  4.623881530463287    1.4026669386474655    4.623881064295835      0.0                  3469.6866245976407   809.0741580393434    3468.9009982500747   10957.564108396224   1473.6098422566606   0.24239127854839393    1.0981186081326408    3.191634599633219E-8    1552.2113624814945   1552.2112765744437   1552.2113213628922   1.731783718807319     0.0                   -0.009477445745578733    0.4555321046508056    0.37229343638752166   4.036038222795469      1.4453705628178253    4097.613940856027    0       9.731949735698471    3.0891166442965474    0       
  235021.94-095246.4   7166    56602   390       24568843    2.4176294628491215   19.747647534         0.034876544    16.701               5.7      0000       0             3.418757560069779    -1.2132578356962367      -1.3406826402204757     -1.3700354557380825    0.06128726897069594    -0.6163459670744105     0.10069642274397429    3.4096905489217333   1.2446181047937899    3.409690107764595      0.0                  6178.469922734163    1692.5636870177702   6177.889861812306    14301.584348707891   2616.392364181194    0.10036377744107403    0.6188087730434526    5.5890035662100324E-8   1519.6876564627516   1519.6641302481858   1519.6641432827537   3.7602779874996006    0.0                   -0.004263876348615494    0.45552869385881944   0.3723196314152521    3.6972314630111214     1.0124340396787057    17010.26523420303    1       13.32217357035455    5.310425849590852     0       
  132405.30+024516.4   4006    55328   866       135811285   3.263                19.750133168         0.02931039     -99.0                0.9      0000       0             1.90263676772158     -0.1396210098456082      -0.3770397591526436     -0.7895244672502915    0.22839259427949807    -0.24237178728658526    0.3042984606721784     1.8139030981320612   0.6539034712775021    0.7093683514857072     1.104534746646354    2342.473241045837    908.0123789658215    1833.986554922555    6410.429198031117    2338.766321627895    0.0960117575991346     0.6896976921433151    0.32633982855163174     1539.513437814797    1544.2541233745992   1544.9802140243796   2.64362677793656      -8.978270126993296    -0.3951428916203942      0.2665613830963633    0.19953196882430183   1.3679206760862144     1.1818641095869165    12208.59306693811    1       12.947299616905344   7.64251386851221      0       
  152057.36+140627.0   5491    56034   338       236088793   2.4994181457667275   19.750184768         0.026267743    17.457               4.0      0000       0             3.2901956537429604   -0.6283847744165144      -1.3267469148019886     -1.3138954152480806    0.12087654830145476    -0.7603787235894033     0.11857651936575207    1.7856509296918683   0.5724973396085851    1.7856423385593758     0.0                  2977.7224930612424   749.1588983782779    2977.286183326423    10148.817569862671   1264.9143554134223   0.10906282230166148    0.9697971802126185    1.4114336431823176E-6   1536.0758710797845   1536.0757842080911   1536.0758294779582   1.5414966690191758    0.0                   0.0027531864904046903    0.4554436271833056    0.3721697542637505    1.400935955985915      0.6074778580550685    2862.410284004158    0       7.563239970789809    5.445101034434691     0       
  100645.60+462717.3   6662    56364   500       470430512   4.457455037950319    19.75125354          0.028745869    -99.0                -0.4     0000       0             1.8500657742199507   -0.797007458109617       -0.7358650619982176     -99.0                  -99.0                  -99.0                   -99.0                  4.463787879026052    2.492290944791161     4.463787873713976      0.0                  6065.042866137001    2468.561578984255    6064.5604703667195   14186.766165386072   2572.950064592071    0.13384632268637703    0.6223097576502679    5.08717501544176E-10    1522.662774856998    1522.6548140636178   1522.6546372082337   5.311592553298422     0.0                   -0.0013289563276348026   0.4555073312818174    0.37230251338976195   2.530418063764955      1.637501191843769     5087.434287893598    1       11.573485477506201   3.0948656706318327    0       
  135303.69+035924.9   4785    55659   28        146609221   2.458                19.754683485         0.036360871    -99.0                -0.5     0000       0             3.058748797378009    -1.6935519567833315      -2.0884927291292845     -2.0785559205756456    0.08628609755925123    -1.4636845537065162     0.1111486003147617     4.322595247587161    0.9477817750814691    4.322590604712917      0.0                  6430.631953060636    1106.2953352664706   6429.970326927162    14551.394246146496   2730.6952193292677   0.12224681950462987    1.0043546751999355    4.7462102257146724E-7   1535.1443432479584   1535.1436826382214   1535.14367344601     2.280969095690066     0.0                   -0.003893233992632633    0.4555210967981877    0.3723346778491731    3.3830008709264803     1.0286777043962951    6231.387922796168    0       14.201743742193297   5.122603827588174     0       
  104556.03+324752.7   6444    56339   460       389269514   3.239653383174603    19.755133667         0.026181284    -99.0                0.5      0000       0             2.939655593997185    -1.0474302120054566      -1.1333316820298325     -1.359795125515144     0.09492789903942439    -1.1186913877490188     0.10082002294502966    4.100531707890875    0.7831477685292393    3.6457040762731516     0.454827631617723    3751.393025426819    565.8104498288319    3648.319208430559    9177.836738493477    1946.4672902900545   0.19072468855428326    1.524161170736325     0.04725000132941591     1533.424860580142    1533.411881224927    1533.4119175376136   1.2570079332322162    0.0                   -0.0028129917735775613   0.4481267771533969    0.36418564960872085   3.4289752954609867     0.7646701342573867    4517.780831016282    0       10.20338530018733    3.196250466116837     0       
  132638.44+485550.2   6743    56385   732       482163163   3.364923865374389    19.75887372          0.038394697    17.641               2.9      0000       0             1.4356477806445578   -0.9652243278641606      -0.9890589608285992     -1.2402378764498296    0.07851413998503251    -1.082689521145267      0.09444707507668802    3.448399829594121    0.9668725502300289    3.4458998489095936     0.002499980684527629 3657.2809225648866   775.7399512992727    3655.9134291342643   11242.534602636117   1557.0170027420559   0.17143970906460754    1.1198593966058565    2.3586485058388378E-4   1523.2209519534645   1523.2198426919958   1523.2198815489007   1.7024274519658307    0.0                   0.010333782479737494     0.4555137837703394    0.3723076489860859    2.09471125483833       1.6445864989631693    9581.695498704063    0       12.720747076997258   4.6408663487027155    0       
  142639.55+043249.5   4781    55653   816       151567345   3.445629936621542    19.76900184          0.03454946     -99.0                0.1      h000       0             1.1805689965068091   -0.48758047394538695     -1.2336971399780627     -99.0                  -99.0                  -99.0                   -99.0                  3.805658995785013    0.8769355048303801    3.8056512604641144     0.0                  2280.820113465117    386.22903082524664   2279.493092929138    8806.595568458577    968.6946513510826    0.3035939847677103     1.615486668408003     5.261133796592809E-7    1537.511273447321    1537.5111858374298   1537.5112326667902   0.8902604296658143    0.0                   -0.0206050721337687      0.4557380992872801    0.3726397782088847    -0.5418045765982242    2.1728540884716927    2449.587397713796    2       14.824370679347826   4.893894102735264     0       
